article_id,product_code,prod_name,product_type_name,product_group_name,graphical_appearance_name,colour_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,index_name,index_group_name,section_name,garment_group_name,detail_desc,image_path,popularity_score
0661621002,0661621,CC KADEN leggings SG,Leggings/Tights,Garment Lower body,Melange,Dark Green,Dark,Green,Kids Girl Jersey Basic,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,Jersey Basic,Leggings in sturdy jersey made from a cotton blend with an elasticated waist and legs with contrasting colour side stripes and sewn-in turn-ups at the hems. The cotton content of the leggings is partly recycled.,images/066/0661621002.jpg,0
0572277001,0572277,ELSIE,Top,Garment Upper body,All over pattern,Purple,Dusty Light,Lilac Purple,Young Girl Jersey Fancy,Children Sizes 134-170,Baby/Children,Young Girl,Jersey Fancy,"Wide top in soft, printed jersey with short, wide dolman sleeves and a rounded hem.",images/057/0572277001.jpg,0
0818255002,0818255,BG Sunglasses Tess,Sunglasses,Accessories,Solid,Purple,Medium,Lilac Purple,Girls Small Acc/Bags,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,"Aviator-style sunglasses with metal frames and tinted, UV-protective lenses.",images/081/0818255002.jpg,0
0909654001,0909654,Ring card 3pk,Ring,Accessories,All over pattern,Other Purple,Medium,Lilac Purple,Girls Small Acc/Bags,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,Metal rings in various designs. Size adjustable.,images/090/0909654001.jpg,0
0671600001,0671600,Pack Bowtie Basic,Tie,Accessories,Solid,Dark Red,Dark,Red,Small Accessories,Menswear,Menswear,Men Accessories,Accessories,Pre-tied bow tie with a matching handkerchief. Bow tie with an adjustable strap and fastening at the back. Width 11 cm. Size of handkerchief 33x33 cm.,images/067/0671600001.jpg,0
0686572001,0686572,LILIAN fur vest,Tailored Waistcoat,Garment Upper body,Solid,Light Beige,Dusty Light,White,Baby Girl Woven,Baby Sizes 50-98,Baby/Children,Baby Girl,Woven/Jersey/Knitted mix Baby,Faux fur gilet with a button at the front. Lined.,images/068/0686572001.jpg,0
0369796024,0369796,Cool Metal John Round,Sunglasses,Accessories,Solid,Light Grey,Dusty Light,Grey,Sunglasses,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",images/036/0369796024.jpg,0
0888759003,0888759,Doris ballerina,Ballerinas,Shoes,Solid,Gold,Bright,Metal,Baby Shoes,Baby Sizes 50-98,Baby/Children,Kids & Baby Shoes,Shoes,Ballet pumps in shimmering metallic imitation leather with a glittery elastic strap over the foot. Fabric linings and insoles and patterned soles.,images/088/0888759003.jpg,0
0706268032,0706268,1pk fun/expressive,Socks,Socks & Tights,Argyle,Dark Green,Medium,Green,Socks Wall,Menswear,Menswear,Men Underwear,Socks and Tights,Fine-knit socks in a soft cotton blend with high shafts and elasticated tops.,images/070/0706268032.jpg,0
0874837008,0874837,ANDY L/S TEE TP,T-shirt,Garment Upper body,Placement print,Yellow,Medium,Yellow,Kids Boy Jersey Fancy,Children Sizes 92-140,Baby/Children,Kids Boy,Jersey Fancy,"Straight-cut, long-sleeved top in jersey with a ribbed trim around the neckline and a print motif.",images/087/0874837008.jpg,0
0782559001,0782559,D1 PE - PANAMA BELT PIN BUCKLE,Belt,Accessories,Other structure,Greenish Khaki,Dark,Khaki green,Take Care External,Ladieswear,Ladieswear,Collaborations,Unknown,"Belt in study, crocodile-patterned leather with a rectangular metal buckle and button stud fastening. Width 1.8 cm.",images/078/0782559001.jpg,0
0719243002,0719243,D WILMA SKIRT EQ,Skirt,Garment Lower body,Unknown,Unknown,Unknown,Unknown,Equatorial Assortment,Ladieswear,Ladieswear,Womens Everyday Collection,Unknown,"Short, 5-pocket skirt in washed denim with a high waist, zip fly and button and broderie anglaise at the hem.",images/071/0719243002.jpg,0
0933910002,0933910,2p Mini click clack,Hair clip,Accessories,Solid,Light Purple,Light,Pink,Hair Accessories,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Hair clips in metal decorated with beads.,images/093/0933910002.jpg,0
0618310001,0618310,Sooki,Outdoor Waistcoat,Garment Upper body,Solid,Pink,Medium,Pink,Kids Girl Outdoor,Children Sizes 92-140,Baby/Children,Kids Outerwear,Outdoor,"Lightly padded gilet with a detachable, lined hood, stand-up collar, zip down the front and concealed side pockets. Lined.",images/061/0618310001.jpg,0
0341242015,0341242,Dave waistcoat,Tailored Waistcoat,Garment Upper body,Check,White,Light,White,Blazer S&T,Menswear,Menswear,Men Suits & Tailoring,Dressed,"Suit waistcoat in woven fabric with lining fabric at the back. Buttons at the front, a chest pocket, welt front pockets and an adjustable tab at the back. Lined.",images/034/0341242015.jpg,0
0805032001,0805032,Ivy tank tube speed,Vest top,Garment Upper body,Solid,Other Yellow,Bright,Yellow,Tops Fancy Jersey,Divided,Divided,Divided Collection,Jersey Fancy,Cropped tube top in jersey with a sheen. Elastication and a silicone trim at the top.,images/080/0805032001.jpg,0
0758557007,0758557,Esther set,Hat/beanie,Accessories,Solid,Dark Orange,Dark,Orange,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,"Set with a hat and pair of mittens in a soft, cable-knit cotton blend. Hat with faux fur pompom on top and ear flaps with ties. Mittens (sizes 0-6 months without thumbs) with fold-down ribbing at the cuffs. Fleece lining.",images/075/0758557007.jpg,0
0843805002,0843805,Havanna top new,Bikini top,Swimwear,Solid,Pink,Medium,Pink,Divided Swimwear,Divided,Divided,Divided Basics,Swimwear,"Lined, non-wired bikini top with a low-cut neckline front and back and wide shoulder straps. No fasteners.",images/084/0843805002.jpg,0
0900859001,0900859,MICHI pool slider,Sandals,Shoes,Solid,Grey,Medium Dusty,Grey,Promotion/Other/Offer,Menswear,Menswear,Men Other,Special Offers,Chimi x H&M. Stay on trend whether you’re poolside or on the beach. These pool shoes have a padded foot strap with smooth leatherette on the outside and soft fabric on the inside. The soles are moulded to follow the contours of your feet and the underneath is patterned for a sturdy grip. Available in two stylish colours and supplied in a transparent drawstring bag. Height of soles 3 cm.,images/090/0900859001.jpg,0
0391598044,0391598,AZELIA IPHONE CASE,Other accessories,Accessories,Glittering/Metallic,Transparent,Light,White,Other Accessories,Divided,Divided,Divided Accessories,Accessories,Smartphone case in plastic. Fits iPhone 6/6s/7.,images/039/0391598044.jpg,0
0721472001,0721472,CNY Porky pig tee,T-shirt,Garment Upper body,Unknown,Unknown,Unknown,Unknown,Projects,Menswear,Menswear,Men Project,Unknown,T-shirt in printed cotton jersey.,images/072/0721472001.jpg,0
0858349001,0858349,W Ina mini pouch,Wallet,Accessories,Other structure,Gold,Bright,Metal,Bags,Ladies Accessories,Ladieswear,Womens Big accessories,Accessories,Small purse in crocodile-patterned imitation leather with a zip at the top that continues down one short side. One outer compartment. Lined. Height 9 cm. Width 13 cm.,images/085/0858349001.jpg,0
0717479003,0717479,P Gita blouse,Blouse,Garment Upper body,Solid,Black,Dark,Black,Jersey,Ladieswear,Ladieswear,Mama,Jersey Fancy,"Nursing blouse in a viscose crêpe weave with a unique nursing feature, round neck and wide, 3/4-length sleeves. The design includes a double layer at the top to help retain warmth while allowing easier nursing access.",images/071/0717479003.jpg,0
0702978004,0702978,SW Sonja swimsuit mini me,Swimsuit,Swimwear,Solid,Pink,Medium Dusty,Pink,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,Swimsuit with crossover frills at the front that continue back over the shoulders. Lined gusset.,images/070/0702978004.jpg,0
0939845001,0939845,Barista,Sweater,Garment Upper body,Melange,Purple,Dusty Light,Lilac Purple,Knitwear,Ladieswear,Ladieswear,Mama,Knitwear,"Jumper in a soft knit containing some wool with hole-knit details. Round neckline, dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. Slightly longer at the front for best fit over the tummy. The polyester content of the jumper is recycled.",images/093/0939845001.jpg,0
0739533001,0739533,&Denim Embrace HW Trash,Trousers,Garment Lower body,Denim,White,Light,White,OL Extended Sizes,Ladieswear,Ladieswear,Ladies Denim,Trousers Denim,"5-pocket, ankle-length jeans in washed, stretch denim with hard-worn details, a high waist, zip fly and button and skinny legs with raw-edge hems. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette.",images/073/0739533001.jpg,0
0615130001,0615130,Vintage H.W Anke 49.99,Trousers,Garment Lower body,Denim,Other Orange,Bright,Orange,Everyday Waredrobe Denim,Ladieswear,Ladieswear,Ladies Denim,Trousers Denim,"5-pocket ankle-length jeans in washed denim with embroidered details. High waist, low crotch, button fly and straight legs.",images/061/0615130001.jpg,0
0616763001,0616763,BILLIE STRAW HAT,Straw hat,Accessories,Solid,Light Beige,Dusty Light,Beige,Knit & Woven,Divided,Divided,Divided Accessories,Accessories,Hat in braided paper straw. Width of brim 9 cm.,images/061/0616763001.jpg,0
0780188002,0780188,V-neck rib top,Vest top,Garment Upper body,Solid,Yellowish Brown,Dark,Brown,Jersey Basic,Ladieswear,Ladieswear,Womens Everyday Basics,Jersey Basic,V-neck top in ribbed cotton jersey with narrow shoulder straps.,images/078/0780188002.jpg,0
0805970001,0805970,Kaa booties,Bootie,Shoes,All over pattern,Dark Blue,Dark,Blue,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,"Bootees in windproof, water-repellent functional fabric with folded seams and reflective details. Elastication at the back of the heels and a hook and loop fastening at the front of the shaft. Soft fleece linings and insoles and soft soles. The bootees have a water-repellent coating without fluorocarbons.",images/080/0805970001.jpg,0
0582462007,0582462,Pierra sandal,Slippers,Shoes,Solid,Dark Orange,Dark,Orange,Flats,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,"Slides with a large bow at the front, imitation leather insoles and thermoplastic rubber (TPR) soles.",images/058/0582462007.jpg,0
0869095001,0869095,Miami PQ sandalette,Heeled sandals,Shoes,Solid,Blue,Bright,Blue,Premium Quality,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,"Leather mules with covered heels, square toes and a narrow foot strap. Imitation leather linings and insoles. Heel 10 cm.",images/086/0869095001.jpg,0
0706465003,0706465,2PCS SS PJ,Pyjama set,Nightwear,All over pattern,Other,Undefined,undefined,Baby Nightwear,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,"Under-, Nightwear",Pyjama T-shirt and shorts in soft organic cotton jersey. Patterned T-shirt with narrow ribbing around the neckline and a press stud on one shoulder (not in sizes 1½-4Y). Shorts with covered elastication at the waist.,images/070/0706465003.jpg,0
0911294002,0911294,FASHION OFFER SET NELSON,Garment Set,Garment Full body,All over pattern,Light Beige,Dusty Light,Beige,Baby Boy Jersey Fancy,Baby Sizes 50-98,Baby/Children,Baby Boy,Jersey Fancy,"Set with a top and pair of trousers in soft cotton sweatshirt fabric. Top with a press-stud on one shoulder (except in sizes 1-4Y), long sleeves and ribbing around the neckline, cuffs and hem. Trousers with an elasticated waist and ribbed hems. Lightly brushed inside.",images/091/0911294002.jpg,0
0746951004,0746951,James bathrobe SB,Robe,Underwear,All over pattern,Turquoise,Dusty Light,Turquoise,Kids Boy UW/NW,Children Sizes 92-140,Baby/Children,Boys Underwear & Basics,"Under-, Nightwear",Hooded dressing gown in patterned sweatshirt fabric with a tie belt at the waist. Brushed inside.,images/074/0746951004.jpg,0
0673905003,0673905,OL LONDONE PQ Pump,Pumps,Shoes,Solid,Yellowish Brown,Medium Dusty,Brown,Premium Quality,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,Court shoes with pointed toes and block heels. Leather insoles and rubber soles. Heel 7.5 cm.,images/067/0673905003.jpg,0
0740450007,0740450,Class Monica necklace,Necklace,Accessories,Solid,Light Pink,Dusty Light,Pink,Jewellery,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Two-strand thin metal chain necklace with round pendants. Adjustable length 43-50 cm.,images/074/0740450007.jpg,0
0626793001,0626793,Headphones EARS,Other accessories,Accessories,Solid,Light Turquoise,Light,Turquoise,Girls Small Acc/Bags,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,"Adjustable, glittery, on-ear headphones with padded appliqués at the top. Designed to fit mobile phones with a 3.5 mm socket. Length of wire approx. 120 cm.",images/062/0626793001.jpg,0
0864978002,0864978,Tanya Tank,Top,Garment Upper body,Solid,Light Yellow,Light,Yellow,Tops Knitwear DS,Divided,Divided,Divided Selected,Knitwear,Rib-knit vest top with a deep V-neck front and back.,images/086/0864978002.jpg,0
0730153001,0730153,Liverpool Dress,Dress,Garment Full body,Embroidery,Turquoise,Dusty Light,Turquoise,Projects Dresses,Divided,Divided,Divided Projects,Dresses Ladies,Short dress in an airy weave with pin-tucks at the top and an opening with a button at the back of the neck. Gathered seam at the waist and a gently flared skirt. Lace sections at the cuffs and hem. Jersey inner dress.,images/073/0730153001.jpg,0
0854677002,0854677,C Lolly Top,Bikini top,Swimwear,Other structure,Light Green,Light,Green,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Lined, non-wired bikini top with adjustable shoulder straps and cups with removable inserts that shape the bust and provide good support. No fasteners. The polyester content of the bikini top’s outer fabric is partly recycled. The polyester content of the lining is recycled.",images/085/0854677002.jpg,0
0855040001,0855040,DUP BALLERINA DRESS,Costumes,Garment Full body,Solid,Light Pink,Dusty Light,Pink,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,Leotard in soft jersey with long sleeves and a tulle skirt. Press-studs on one shoulder and at the crotch.,images/085/0855040001.jpg,0
0832284003,0832284,Beach Please Super Push Bra,Bikini top,Swimwear,Solid,Light Orange,Dusty Light,Orange,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,"Lined bikini top with underwired, thickly padded cups to maximise the bust and create a fuller cleavage. Adjustable shoulder straps with a metal decoration, and a metal fastener at the back.",images/083/0832284003.jpg,0
0766153003,0766153,Magnolia,Skirt,Garment Lower body,All over pattern,Yellow,Medium Dusty,Yellow,Skirt,Ladieswear,Ladieswear,Womens Everyday Collection,Skirts,"Short, pleated skirt in a patterned weave with a high waist with covered elastication. Rounded hem that is shorter at the sides. Unlined.",images/076/0766153003.jpg,0
0867729007,0867729,Fancy tights 2-p,Underwear Tights,Socks & Tights,All over pattern,Light Pink,Dusty Light,Pink,Baby Socks,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Socks and Tights,"Tights in a soft, fine knit with an elasticated waist.",images/086/0867729007.jpg,0
0877360001,0877360,Sol platform,Heels,Shoes,Solid,Black,Dark,Black,Heels,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,Platform sandals in imitation suede with rounded toes and covered block heels. Ankle strap with concealed elastication and a metal buckle. Imitation leather insoles. Heel 11.5 cm. The polyester content of the sandals is partly recycled.,images/087/0877360001.jpg,0
0712261002,0712261,Angela blouse,Blouse,Garment Upper body,Solid,Black,Dark,Black,Blouse & Dress,Ladieswear,Ladieswear,Womens Trend,Blouses,"Blouse in an airy cupro blend containing glittery threads. Round neckline with an opening and concealed button at the back of the neck, pin-tucks at the front and flounces down the front and back. Long dolman sleeves with narrow elastication and a flounce at the cuffs, and a seam with a drawstring and peplum at the hem.",images/071/0712261002.jpg,0
0798441006,0798441,Hannah Semifancy Ballerina SG,Ballerinas,Shoes,Glittering/Metallic,Light Purple,Light,Lilac Purple,Kids Girl Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Ballet pumps with an elastic strap over the foot and a bow at the front.,images/079/0798441006.jpg,0
0624543011,0624543,RONJA 5-p brief fancy,Underwear bottom,Underwear,All over pattern,Other Red,Bright,Red,Kids Girl UW/NW,Children Sizes 92-140,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear",Cotton jersey briefs in various designs with an elasticated waist and lined gusset.,images/062/0624543011.jpg,0
0747737002,0747737,B Leila Sarong,Sarong,Swimwear,Solid,Dark Green,Dark,Green,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Sarong in an airy weave. Size 130x150 cm.,images/074/0747737002.jpg,0
0706651002,0706651,Palle sunhat,Hat/brim,Accessories,Solid,Blue,Medium Dusty,Blue,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,Sun hat in a cotton weave with ties under the chin. Lined.,images/070/0706651002.jpg,0
0743234004,0743234,Bracelet Kenzy Pack,Bracelet,Accessories,Mixed solid/pattern,Dark Yellow,Dark,Beige,Small Accessories,Menswear,Menswear,Men Accessories,Accessories,Braided bracelets in various designs. Adjustable length.,images/074/0743234004.jpg,0
0880553003,0880553,OP NEW Perth Push,Unknown,Unknown,Solid,Beige,Medium Dusty,Mole,Clean Lingerie,Lingeries/Tights,Ladieswear,Womens Lingerie,"Under-, Nightwear","Push-up bra in microfibre with underwired, padded cups for a larger bust and fuller cleavage. Adjustable shoulder straps and a hook-and-eye fastening at the back.",images/088/0880553003.jpg,0
0828718002,0828718,2P flat click clack,Hair clip,Accessories,Melange,Yellow,Dark,Beige,Hair Accessories,Ladies Accessories,Ladieswear,Womens Small accessories,Accessories,Metal hair clips with acetate on top. Length 6.5 cm.,images/082/0828718002.jpg,0
0597524003,0597524,LUDDE l/s BB,T-shirt,Garment Upper body,Solid,Black,Dark,Black,Young Boy Jersey Basic,Children Sizes 134-170,Baby/Children,Boys Underwear & Basics,Jersey Basic,Long-sleeved top in organic cotton jersey.,images/059/0597524003.jpg,0
0733454002,0733454,Basic Girly Rib Leggings,Leggings/Tights,Garment Lower body,Solid,Light Yellow,Light,Yellow,Baby basics,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Basic,Leggings in ribbed organic cotton jersey with an elasticated waist and overlocked hems.,images/073/0733454002.jpg,0
0843495001,0843495,NW FLORENCE JUMPSUIT(W),Pyjama jumpsuit/playsuit,Nightwear,All over pattern,Black,Dark,Black,Jersey,Ladieswear,Ladieswear,H&M+,Jersey Fancy,"Pyjama playsuit in soft satin with a V-neck front and back and narrow, adjustable shoulder straps. Elasticated seam with a drawstring at the waist and short legs with wrapover sides.",images/084/0843495001.jpg,0
0745184006,0745184,Maximo,Sandals,Shoes,Solid,Dark Orange,Dark,Orange,Flats,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,Sandals with a heel strap with covered elastic at the back. Imitation leather insoles.,images/074/0745184006.jpg,0
0594581021,0594581,HAPPY PRICE SS TEE,T-shirt,Garment Upper body,All over pattern,Grey,Dusty Light,Grey,Kids Boy Jersey Fancy,Children Sizes 92-140,Baby/Children,Kids Boy,Jersey Fancy,T-shirt in soft cotton jersey with a print motif.,images/059/0594581021.jpg,0
0634775005,0634775,Canna LS,Sweater,Garment Upper body,Glittering/Metallic,Silver,Light,Metal,Tops Fancy Jersey,Divided,Divided,Divided Collection,Jersey Fancy,Long-sleeved jersey top with a deep V-neck at the back with ties at the hem.,images/063/0634775005.jpg,0
0786207001,0786207,Dress up Christmas set,Costumes,Garment Full body,Solid,Red,Medium,Red,Baby Toys/Acc,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Accessories,"Santa costume in fleece with long sleeves, press-studs at the back and a matching Santa hat.",images/078/0786207001.jpg,0
0655884001,0655884,DAPHNE dungeree,Dungarees,Garment Full body,Contrast,Yellowish Brown,Medium Dusty,Brown,Baby Exclusive,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Dungarees in soft, fine-knit organic cotton with ribbed straps that fasten at the back. Contrasting-colour striped frill trim at the top that continues over to the back, and ribbed hems.",images/065/0655884001.jpg,0
0703670003,0703670,SB Fullsuit,Costumes,Garment Full body,Placement print,Black,Dark,Black,Kids Dress-up/Football,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Accessories,"Fancy dress costume in woven fabric with a print motif and a matching helmet. The costume has a stand-up collar with a padded edge, zip down the front and elasticated hems. The helmet has a hook and loop fastening at the front.",images/070/0703670003.jpg,0
0831560002,0831560,SPEED P5 CARMEL BLOUSE,Blouse,Garment Upper body,Solid,Red,Bright,Red,Tops Woven,Divided,Divided,Divided Collection,Blouses,"Blouse in a cotton weave with a square neckline, decorative bow at the front and smocking and a frill trim at the top. Elastication and a small frill trim over the shoulders and short puff sleeves with smocking and frill trims. Unlined.",images/083/0831560002.jpg,0
0526129003,0526129,Emma fancy SG,Sneakers,Shoes,Glittering/Metallic,Silver,Light,Metal,Sneakers small girl inactive from s2,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Trainers with elasticated lacing at the front and a loop at the back. Cotton canvas linings and insoles and rubber soles.,images/052/0526129003.jpg,0
0828659001,0828659,PQ Otto Sandal SB,Sneakers,Shoes,Solid,Greyish Beige,Medium Dusty,Mole,Kids Boy Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Suede sandals with straps that have metal buckles at the top and a strap with a hook and loop fastening around the heel. Suede insoles and textured soles.,images/082/0828659001.jpg,0
0492943001,0492943,JONNA vest,Outdoor Waistcoat,Garment Upper body,Metallic,Silver,Light,Metal,Kids Girl Outdoor,Children Sizes 92-140,Baby/Children,Kids Outerwear,Outdoor,"Padded gilet with a detachable, lined hood, zip down the front and side pockets. Lined.",images/049/0492943001.jpg,0
0796535025,0796535,Palmita tee,T-shirt,Garment Upper body,Placement print,Pink,Dusty Light,Pink,Kids Girl Jersey Fancy,Children Sizes 92-140,Baby/Children,Kids Girl,Jersey Fancy,Short-sleeved top in printed cotton jersey.,images/079/0796535025.jpg,0
0559715011,0559715,Scuba Gooding JR Brief,Swimwear bottom,Swimwear,Solid,Light Pink,Light,Pink,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Fully lined bikini bottoms in scuba fabric with a low waist.,images/055/0559715011.jpg,0
0778224001,0778224,Queen Padded Vest,Outdoor Waistcoat,Garment Upper body,Solid,Dark Beige,Dark,Beige,Outwear,Ladieswear,Ladieswear,Womens Jackets,Outdoor,Lightweight gilet in nylon with a filling of 70% recycled down and 30% recycled feathers. Small stand-up collar that can be folded in and secured with a press-stud to form a V-neck. Press-studs down the front and side pockets. The gilet is easy to pack into the storage bag it is supplied with. Size of storage bag 10x22 cm.,images/077/0778224001.jpg,0
0865873006,0865873,Kagan top,Blouse,Garment Upper body,Solid,Light Pink,Dusty Light,Pink,Blouse,Ladieswear,Ladieswear,Womens Tailoring,Blouses,Sleeveless blouse in satin with a V-neck and wide flounced trim at the front.,images/086/0865873006.jpg,0
0510314002,0510314,AGDIS triangle,Bikini top,Swimwear,All over pattern,Orange,Dusty Light,Orange,Swimwear,Lingeries/Tights,Ladieswear,"Womens Swimwear, beachwear",Swimwear,Fully lined bikini top with removable inserts and a small frill trim at the hem. Ties at the back and back of the neck.,images/051/0510314002.jpg,0
0705094003,0705094,Lorna,Sweater,Garment Upper body,Solid,Purple,Dusty Light,Lilac Purple,Knitwear,Ladieswear,Ladieswear,Womens Everyday Collection,Knitwear,"Jumper in rib-knit cotton with lace details and a lace-trimmed V-neck. Dropped shoulders, long sleeves and ribbing at the cuffs and hem.",images/070/0705094003.jpg,0
0859247001,0859247,Lucien,Blouse,Garment Upper body,All over pattern,Dark Beige,Dark,Beige,Blouse,Ladieswear,Ladieswear,Womens Everyday Collection,Blouses,"Blouse in an airy weave with a stand-up collar and gathers at the top both front and back to create soft draping. Opening at the back with buttons at the back of the neck, long balloon sleeves with close-fitting, buttoned cuffs, and a gently rounded hem.",images/085/0859247001.jpg,0
0695803009,0695803,ALGOT cap OL 2pack,Beanie,Accessories,All over pattern,Light Pink,Dusty Light,Pink,Newborn,Baby Sizes 50-98,Baby/Children,Baby Essentials & Complements,Jersey Fancy,Hats in soft organic cotton jersey with a sewn-in turn-up at the hem.,images/069/0695803009.jpg,0
0691724012,0691724,RC MARTINI TEE,T-shirt,Garment Upper body,Front print,White,Light,White,EQ H&M Man,Menswear,Menswear,Men Other 2,Unknown,T-shirt in soft jersey with a print motif on the front.,images/069/0691724012.jpg,0
0556677009,0556677,Bartolomeo espadrille,Wedge,Shoes,Solid,Black,Dark,Black,Heels,Ladies Accessories,Ladieswear,Womens Shoes,Shoes,Wedge-heel sandals with a braided jute trim around the soles. Imitation leather insoles and thermoplastic rubber (TPR) soles. Heel 9 cm.,images/055/0556677009.jpg,0
0813215001,0813215,Penelope jumpsuit,Pyjama jumpsuit/playsuit,Nightwear,Placement print,Other Orange,Bright,Orange,Young Girl Jersey Fancy,Children Sizes 134-170,Baby/Children,Young Girl,Jersey Fancy,"Sleeveless playsuit in soft, printed jersey. Seam with concealed elastication at the waist and short ties at the front, and short legs.",images/081/0813215001.jpg,0
0873645003,0873645,Kicki bodycon puff dress,Dress,Garment Full body,Solid,Light Orange,Dusty Light,Orange,Basic 1,Divided,Divided,Divided Basics,Jersey Basic,"Fitted dress in sturdy cotton jersey with a round, trimmed neckline and short puff sleeves. Unlined.",images/087/0873645003.jpg,0
0483283029,0483283,SIVAN 2-p seamless shorttop,Kids Underwear top,Underwear,Solid,Light Turquoise,Light,Turquoise,Young Girl UW/NW,Children Sizes 134-170,Baby/Children,Girls Underwear & Basics,"Under-, Nightwear","Crop tops in soft jersey with narrow, adjustable shoulder straps.",images/048/0483283029.jpg,0
0543497004,0543497,Raye velvet jogger,Trousers,Garment Lower body,Other structure,Other Pink,Bright,Pink,Young Girl Jersey Fancy,Children Sizes 134-170,Baby/Children,Young Girl,Jersey Fancy,"Joggers in soft velour with a ribbed drawstring waist, appliqué at the top and ribbed hems.",images/054/0543497004.jpg,0
0733267005,0733267,Sibling HW,Shorts,Garment Lower body,Solid,Light Beige,Dusty Light,Beige,Shorts,Ladieswear,Ladieswear,Womens Everyday Collection,Shorts,"Short shorts in an airy weave with a high paper bag waist that is elasticated at the back and a detachable tie belt. Pleats at the top, side pockets and a zip fly with concealed hook-and-eye fasteners.",images/073/0733267005.jpg,0
0563601001,0563601,SB UV top Raglan SS,Swimwear top,Swimwear,Colour blocking,Grey,Dusty Light,Grey,Kids Boy Swimwear,"Children Accessories, Swimwear",Baby/Children,"Kids Accessories, Swimwear & D",Swimwear,"T-shirt in UV-protective fabric with a print motif on the front, a stand-up collar and short raglan sleeves. Slightly longer at the back. UPF 50.",images/056/0563601001.jpg,0
0688448002,0688448,PE CHRISSY SILK SHIRT,Shirt,Garment Upper body,Solid,Dark Green,Medium Dusty,Green,Take Care External,Ladieswear,Ladieswear,Collaborations,Unknown,"Shirt in softly draping matt silk with a collar and buttons down the front. Yoke with a pleat at the back, wide, buttoned cuffs and a rounded hem. Longer at the back.",images/068/0688448002.jpg,0
0730454035,0730454,Valter l/l pj SB TP,Pyjama set,Nightwear,Placement print,Green,Medium,Green,Kids Boy UW/NW,Children Sizes 92-140,Baby/Children,Boys Underwear & Basics,"Under-, Nightwear",Pyjamas in soft cotton jersey. Long-sleeved top. Bottoms with an elasticated waist.,images/073/0730454035.jpg,0
0721354001,0721354,Premium Summer sandal,Sandals,Shoes,Solid,Dark Yellow,Medium Dusty,Brown,Baby Shoes,Baby Sizes 50-98,Baby/Children,Kids & Baby Shoes,Shoes,"Leather sandals with crossover straps at the front, strap with a hook and loop fastening around the ankles and a welt seam around the soles. Fabric linings and insoles and resin soles.",images/072/0721354001.jpg,0
0820197002,0820197,PQ Mina ballerina SG,Ballerinas,Shoes,Solid,Dark Beige,Dark,Beige,Kids Girl Shoes,"Children Accessories, Swimwear",Baby/Children,Kids & Baby Shoes,Shoes,Ballet pumps with a decorative bow at the front and a strap over the foot. Cotton twill linings and insoles and rubber soles.,images/082/0820197002.jpg,0
